# Station x y z coordinates


station-0
0 218 0
201 213 0
289 0 0
0 0 0


station-850
0 363 850
224 304 850
278 0 850
0 0 850


station-1700
0 381 1700
152 313 1700
240 0 1700
0 0 1700


station-2550
0 140 2550
79 104 2550
163 0 2550
0 0 2550


station-3400
0 145 3400
18 136 3400
22 0 3400
0 0 3400
