# Station x y z coordinates


station-0
0 450 0
286 400 0
289 0 0
0 0 0


station-850
0 250 850
180 250 850
278 0 850
0 0 850


station-1700
0 240 1700
230 140 1700
240 0 1700
0 0 1700


station-2550
0 220 2550
90 218 2550
163 0 2550
0 0 2550


station-3400
0 110 3400
10 110 3400
22 0 3400
0 0 3400
