# Station x y z coordinates


station-0
0 254 0
84 254 0
289 0 0
0 0 0


station-850
0 345 850
221 281 850
278 0 850
0 0 850


station-1700
0 363 1700
176 272 1700
240 0 1700
0 0 1700


station-2550
0 209 2550
100 181 2550
163 0 2550
0 0 2550


station-3400
0 118 3400
1 118 3400
22 0 3400
0 0 3400
